emg;time
1501;2933
1468;2936
1510;2938
1555;2940
1552;2944
1530;2946
1542;2949
1550;2951
1538;2953
1536;2956
1529;2958
1514;2961
1501;2963
1553;2965
1584;2968
1584;2970
1559;2973
1525;2975
1509;2977
1503;2980
1502;2982
1537;2985
1545;2988
1509;2990
1475;2993
1482;2995
1494;2998
1509;3000
1511;3002
1505;3005
1494;3007
1507;3010
1530;3012
1548;3015
1534;3017
1544;3019
1537;3022
1520;3024
1521;3027
1538;3030
1540;3032
1530;3035
1506;3037
1477;3040
1468;3042
1468;3044
1478;3047
1501;3049
1506;3052
1489;3054
1533;3056
1548;3059
1525;3061
1510;3064
1484;3066
1461;3068
1465;3072
1477;3074
1481;3077
1524;3079
1556;3081
1536;3084
1503;3086
1463;3089
1452;3091
1502;3094
1549;3096
1559;3098
1524;3101
1478;3103
1452;3106
1450;3108
1464;3110
1486;3113
1488;3116
1482;3119
1466;3121
1464;3123
1497;3126
1539;3128
1523;3131
1496;3133
1495;3135
1500;3138
1485;3140
1481;3143
1495;3145
1532;3147
1572;3150
1572;3152
1532;3155
1485;3158
1443;3161
1454;3163
1488;3165
1506;3168
1480;3170
1517;3173
1564;3175
1549;3177
1508;3180
1496;3182
1468;3185
1427;3187
1411;3189
1469;3192
1530;3194
1584;3197
1567;3200
1524;3202
1484;3205
1477;3207
1481;3210
1482;3212
1477;3214
1496;3217
1511;3219
1514;3222
1484;3224
1456;3226
1448;3229
1463;3231
1491;3234
1491;3236
1461;3238
1459;3241
1473;3244
1491;3247
1495;3249
1469;3252
1478;3254
1487;3256
1475;3259
1486;3261
1507;3264
1503;3266
1486;3268
1483;3271
1477;3273
1447;3276
1425;3278
1403;3280
1388;3283
1401;3286
1436;3289
1469;3291
1499;3293
1474;3296
1436;3298
1420;3301
1429;3303
1436;3305
1442;3308
1443;3310
1433;3313
1468;3315
1506;3317
1536;3320
1516;3322
1473;3325
1464;3328
1477;3330
1475;3333
1460;3335
1508;3338
1533;3340
1536;3343
1531;3345
1485;3347
1436;3350
1414;3352
1408;3355
1409;3357
1437;3359
1496;3362
1544;3364
1545;3367
1548;3369
1532;3372
1494;3375
1481;3377
1500;3380
1483;3382
1448;3384
1460;3387
1499;3389
1496;3392
1472;3394
1460;3396
1460;3399
1458;3401
1476;3404
1505;3406
1509;3408
1474;3411
1473;3414
1464;3417
1455;3419
1448;3421
1459;3424
1450;3426
1430;3429
1411;3431
1413;3434
1445;3436
1495;3438
1529;3441
1524;3443
1525;3446
1507;3448
1476;3450
1474;3453
1482;3456
1474;3459
1451;3461
1434;3463
1458;3466
1482;3468
1499;3471
1507;3473
1531;3475
1523;3478
1473;3480
1448;3483
1445;3485
1465;3487
1462;3490
1474;3492
1495;3495
1506;3497
1503;3500
1482;3503
1450;3505
1453;3508
1481;3510
1489;3513
1458;3515
1428;3517
1443;3520
1485;3522
1541;3525
1537;3527
1491;3529
1463;3532
1469;3534
1473;3537
1450;3539
1437;3542
1445;3545
1450;3547
1516;3550
1546;3552
1543;3554
1494;3557
1449;3559
1422;3562
1423;3564
1474;3566
1519;3569
1525;3571
1539;3574
1511;3576
1465;3578
1466;3581
1471;3584
1451;3587
1420;3589
1405;3591
1446;3594
1468;3596
1462;3599
1475;3601
1474;3604
1480;3606
1479;3608
1459;3611
1484;3613
1499;3616
1473;3618
1425;3620
1406;3623
1409;3625
1420;3629
1429;3631
1424;3633
1417;3636
1408;3638
1414;3641
1464;3643
1491;3645
1500;3648
1537;3650
1555;3653
1521;3655
1483;3657
1460;3660
1456;3662
1467;3665
1464;3667
1469;3670
1516;3673
1516;3675
1482;3678
1471;3680
1508;3682
1514;3685
1492;3687
1440;3690
1411;3692
1437;3695
1497;3697
1497;3699
1472;3702
1445;3704
1451;3707
1455;3709
1444;3712
1433;3715
1462;3717
1514;3720
1500;3722
1450;3724
1433;3727
1426;3729
1443;3732
1462;3734
1489;3736
1497;3739
1473;3741
1460;3744
1460;3746
1458;3748
1454;3751
1454;3753
1466;3757
1467;3759
1492;3761
1540;3764
1550;3766
1516;3769
1467;3771
1485;3774
1511;3776
1494;3778
1454;3781
1432;3783
1425;3786
1454;3788
1480;3790
1505;3793
1497;3795
1479;3799
1454;3801
1464;3803
1467;3806
1456;3808
1479;3811
1503;3813
1495;3815
1509;3818
1537;3820
1546;3823
1540;3825
1494;3827
1467;3830
1454;3832
1486;3835
1496;3837
1471;3840
1457;3843
1446;3845
