emg;time
1455;4308
1453;4311
1469;4314
1502;4316
1517;4318
1540;4321
1557;4323
1540;4326
1490;4328
1458;4330
1494;4333
1513;4335
1492;4338
1466;4340
1517;4343
1529;4345
1506;4347
1483;4350
1464;4353
1443;4356
1433;4358
1435;4360
1465;4363
1504;4365
1540;4368
1526;4370
1508;4372
1503;4375
1510;4377
1504;4380
1515;4382
1510;4384
1528;4387
1574;4389
1573;4392
1547;4395
1526;4397
1511;4400
1501;4402
1509;4405
1540;4407
1544;4410
1532;4412
1522;4414
1539;4417
1573;4419
1567;4422
1510;4424
1474;4426
1448;4429
1439;4431
1473;4434
1542;4436
1567;4439
1539;4442
1481;4444
1460;4447
1465;4449
1469;4451
1481;4454
1485;4456
1493;4459
1499;4461
1506;4463
1544;4466
1569;4468
1586;4471
1555;4473
1515;4475
1519;4478
1524;4481
1505;4484
1473;4486
1510;4489
1546;4491
1540;4493
1497;4496
1462;4498
1500;4501
1540;4503
1543;4505
1495;4508
1451;4510
1441;4513
1447;4515
1458;4517
1472;4520
1490;4523
1516;4526
1515;4528
1498;4530
1505;4533
1518;4535
1518;4538
1502;4540
1514;4542
1554;4545
1585;4547
1557;4550
1507;4552
1464;4554
1459;4557
1502;4559
1512;4562
1487;4564
1477;4567
1482;4570
1486;4572
1529;4575
1560;4577
1550;4580
1505;4582
1500;4584
1494;4587
1495;4589
1511;4592
1520;4594
1557;4596
1585;4599
1585;4601
1584;4604
1572;4606
1556;4609
1571;4612
1568;4614
1526;4617
1476;4619
1441;4621
1460;4624
1532;4626
1553;4629
1541;4631
1531;4633
1546;4636
1540;4638
1485;4641
1457;4643
1464;4646
1474;4648
1481;4651
1485;4654
1524;4656
1586;4659
1577;4661
1525;4663
1491;4666
1470;4668
1456;4671
1437;4673
1431;4675
1432;4678
1445;4680
1453;4683
1466;4685
1535;4687
1580;4690
1564;4692
1535;4696
1520;4698
1530;4700
1532;4703
1537;4705
1539;4708
1523;4710
1485;4712
1464;4715
1525;4717
1555;4720
1541;4722
1500;4725
1501;4727
1494;4729
1510;4732
1531;4734
1542;4738
1556;4740
1546;4742
1553;4745
1566;4747
1551;4750
1531;4752
1516;4754
1485;4757
1447;4759
1446;4762
1483;4764
1528;4766
1528;4769
1521;4771
1544;4774
1542;4776
1498;4779
1448;4782
1437;4784
1469;4787
1527;4789
1546;4792
1555;4794
1515;4796
1493;4799
1485;4801
1471;4804
1482;4806
1520;4808
1518;4811
1487;4813
1467;4816
1479;4818
1472;4820
1434;4824
1435;4826
1489;4829
1542;4831
1544;4833
1510;4836
1480;4838
1452;4841
1435;4843
1447;4845
1491;4848
1538;4850
1548;4853
1537;4855
1509;4857
1500;4860
1524;4862
1550;4866
1549;4868
1518;4871
1493;4873
1543;4875
1560;4878
1538;4880
1485;4883
1454;4885
1463;4887
1470;4890
1512;4892
1522;4895
1504;4897
1490;4899
1492;4902
1517;4904
1517;4908
1481;4910
1462;4912
1473;4915
1476;4917
1478;4920
1534;4922
1604;4924
1585;4927
1558;4929
1556;4932
1533;4934
1507;4936
1475;4939
1453;4941
1491;4944
1547;4946
1578;4950
1573;4952
1547;4954
1494;4957
1451;4959
1446;4962
1450;4964
1462;4966
1480;4969
1500;4971
1515;4974
1551;4976
1581;4978
1560;4981
1499;4983
1504;4986
1524;4988
1523;4990
1505;4994
1485;4996
1468;4999
1489;5001
1532;5003
