emg;time
1506;4325
1534;4328
1519;4330
1475;4333
1476;4335
1515;4337
1516;4340
1489;4342
1462;4345
1453;4347
1449;4349
1473;4353
1494;4355
1488;4358
1474;4360
1457;4363
1456;4365
1465;4367
1497;4370
1522;4372
1555;4375
1557;4377
1554;4379
1523;4382
1481;4384
1443;4387
1426;4389
1428;4391
1441;4395
1477;4397
1538;4400
1549;4402
1500;4404
1460;4407
1466;4409
1493;4412
1506;4414
1483;4416
1468;4419
1479;4421
1479;4424
1471;4426
1472;4428
1476;4431
1479;4433
1469;4436
1460;4439
1452;4442
1488;4444
1526;4446
1527;4449
1491;4451
1481;4454
1466;4456
1448;4458
1474;4461
1504;4463
1504;4466
1504;4468
1534;4470
1544;4473
1527;4475
1466;4478
1444;4481
1444;4483
1452;4486
1501;4488
1587;4491
1605;4493
1543;4495
1477;4498
1451;4500
1504;4503
1538;4505
1526;4507
1464;4510
1448;4512
1454;4515
1459;4517
1459;4520
1453;4523
1439;4525
1431;4528
1473;4530
1533;4533
1584;4535
1571;4537
1518;4540
1467;4542
1443;4545
1433;4547
1440;4549
1447;4552
1460;4554
1471;4557
1477;4559
1486;4561
1489;4564
1463;4567
1456;4570
1473;4572
1484;4574
1486;4577
1507;4579
1524;4582
1517;4584
1484;4586
1453;4589
1444;4591
1457;4594
1529;4596
1624;4599
1625;4601
1585;4603
1554;4606
1512;4609
1482;4612
1460;4614
1447;4616
1460;4619
1483;4621
1484;4624
1473;4626
1462;4628
1464;4631
1514;4633
1533;4636
1510;4638
1483;4640
1480;4643
1480;4645
1525;4648
1555;4651
1570;4653
1545;4656
1510;4658
1465;4661
1457;4663
1481;4665
1489;4668
1479;4670
1462;4673
1466;4675
1471;4678
1489;4680
1534;4682
1531;4685
1520;4687
1519;4690
1504;4692
1486;4695
1471;4698
1474;4700
1470;4703
1481;4705
1483;4707
1489;4710
1498;4712
1512;4715
1494;4717
1470;4719
1451;4722
1466;4724
1537;4727
1606;4729
1615;4731
1572;4734
1520;4737
1474;4740
1445;4742
1435;4745
1440;4747
1451;4749
1449;4752
1453;4754
1458;4757
1465;4759
1480;4761
1473;4764
1457;4766
1460;4769
1487;4771
1499;4773
1493;4776
1491;4779
1536;4782
1568;4784
1568;4786
1522;4789
1481;4791
1463;4794
1451;4796
1457;4798
1472;4801
1496;4803
1529;4806
1540;4808
1539;4810
1495;4813
1465;4815
1460;4818
1460;4820
1463;4824
1482;4826
1501;4828
1515;4831
1528;4833
1540;4836
1554;4838
1550;4840
1519;4843
1480;4845
1462;4848
1467;4850
1514;4852
1542;4855
1541;4857
1506;4860
1484;4862
1471;4865
1470;4868
1474;4870
1475;4873
1476;4875
1486;4877
1488;4880
1479;4882
1467;4885
1456;4887
1453;4889
1459;4892
1468;4894
1467;4897
1484;4899
1520;4901
1539;4904
1560;4907
1567;4910
1561;4912
1525;4915
1495;4917
1473;4919
1467;4922
1470;4924
1473;4927
1483;4929
1492;4931
1520;4934
1519;4936
1513;4939
1508;4941
1526;4943
1536;4946
1515;4948
1495;4952
1479;4954
1476;4956
1474;4959
1474;4961
1485;4964
1488;4966
1476;4968
1469;4971
1469;4973
1470;4976
1470;4978
1470;4981
1472;4983
1473;4985
1474;4988
1476;4990
1479;4994
1482;4996
1485;4998
1487;5001
1489;5003
1491;5006
1494;5008
1501;5010
1514;5013
1533;5015
1549;5018
1550;5020
1547;5022
1547;5025
1540;5027
1532;5030
1519;5032
1511;5035
1507;5038
1504;5040
1507;5043
1509;5045
1508;5048
1507;5050
1506;5052
1505;5055
1504;5057
1502;5060
1501;5062
1500;5064
1499;5067
1498;5069
1501;5072
1505;5074
1502;5076
1496;5080
1494;5082
1490;5085
1488;5087
1486;5089
1484;5092
1483;5094
1483;5097
1487;5099
1492;5101
1501;5104
1505;5106
1504;5109
1498;5111
1491;5114
1484;5116
1484;5118
1487;5122
1493;5124
1497;5127
1494;5129
1488;5131
1486;5134
1486;5136
1486;5139
1485;5141
1487;5143
1493;5146
1508;5148
1516;5151
1508;5153
1500;5155
1496;5158
1494;5160
1493;5164
1494;5166
1495;5168
1496;5171
1500;5173
1509;5176
1514;5178
1510;5180
1505;5183
1501;5185
1500;5188
1499;5190
1499;5192
1500;5195
1500;5197
1503;5200
1505;5202
1503;5204
1512;5208
1526;5210
1533;5213
1525;5215
1514;5218
1506;5220
1502;5222
1499;5225
1500;5227
1508;5230
1521;5232
1523;5234
1517;5237
1507;5239
1497;5242
1491;5244
1490;5246
1488;5250
1487;5252
1487;5255
1487;5257
1487;5259
1487;5262
1487;5264
1486;5267
1486;5269
1486;5271
1486;5274
1486;5276
1486;5279
1486;5281
1486;5283
1486;5286
1487;5288
1486;5292
1487;5294
1488;5297
1494;5299
1509;5301
1512;5304
1504;5306
1495;5309
1492;5311
1503;5313
1517;5316
1518;5318
1508;5321
1499;5323
1494;5325
1489;5328
1487;5330
1490;5334
1507;5336
1531;5338
1543;5341
1530;5343
1511;5346
1500;5348
1495;5350
1493;5353
1493;5355
1492;5358
1493;5360
1494;5362
1499;5365
1503;5367
1507;5370
1512;5372
1511;5376
1507;5378
1504;5380
1505;5383
1507;5385
1509;5388
1514;5390
1520;5392
1528;5395
1533;5397
1528;5400
1519;5402
1511;5404
1505;5407
1503;5409
1501;5412
