emg;time
1485;5888
1488;5891
1488;5893
1488;5896
1489;5898
1489;5900
1487;5903
1485;5905
1484;5908
1484;5910
1485;5912
1485;5915
1485;5917
1483;5920
1483;5922
1485;5924
1487;5927
1488;5929
1487;5933
1487;5935
1486;5937
1486;5940
1487;5942
1489;5945
1491;5947
1495;5949
1496;5952
1494;5954
1493;5957
1495;5959
1495;5962
1496;5964
1497;5966
1498;5969
1497;5971
1496;5975
1494;5977
1493;5979
1492;5982
1494;5984
1494;5987
1494;5989
1494;5991
1495;5994
1497;5996
1501;5999
1506;6001
1508;6003
1506;6006
1503;6008
1500;6011
1498;6013
1496;6016
1496;6019
1499;6021
1501;6024
1503;6026
1504;6028
1504;6031
1502;6033
1499;6036
1495;6038
1494;6041
1495;6043
1497;6045
1498;6048
1497;6050
1495;6053
1492;6055
1492;6057
1494;6061
1498;6063
1503;6066
1502;6068
1501;6070
1498;6073
1496;6075
1496;6078
1495;6080
1493;6082
1492;6085
1493;6087
1495;6090
1493;6092
1490;6094
1489;6097
1490;6099
1490;6103
1490;6105
1493;6108
1497;6110
1496;6112
1495;6115
1493;6117
1488;6120
1484;6122
1483;6124
1481;6127
1481;6129
1482;6132
1483;6134
1482;6136
1482;6139
1482;6141
1483;6145
1483;6147
1483;6149
1483;6152
1483;6154
1485;6157
1487;6159
1490;6161
1493;6164
1493;6166
1491;6169
1490;6171
1488;6174
1488;6176
1490;6178
1491;6181
1491;6183
1490;6187
1490;6189
1488;6191
1486;6194
1484;6196
1485;6199
1488;6201
1489;6203
1489;6206
1488;6208
1486;6211
1486;6213
1487;6215
1488;6218
1491;6220
1494;6223
1493;6225
1491;6227
1488;6231
1484;6233
1482;6236
1481;6238
1481;6240
1480;6243
1480;6245
1481;6248
1481;6250
1481;6253
1481;6255
1482;6257
1483;6260
1486;6262
1491;6265
1495;6267
1498;6269
1498;6273
1496;6275
1494;6278
1494;6280
1493;6282
1493;6285
1494;6287
1496;6290
1498;6292
1498;6294
1494;6297
1488;6299
1486;6302
1491;6304
1494;6306
1496;6309
1496;6311
1494;6315
1492;6317
1490;6320
1487;6322
1486;6324
1487;6327
1494;6329
1496;6332
1494;6334
1490;6336
1485;6339
1482;6341
1480;6344
1479;6346
1478;6348
1479;6351
1480;6353
1480;6356
1480;6359
1480;6361
1480;6364
1479;6366
1481;6369
1485;6371
1491;6373
1492;6376
1492;6378
1492;6381
1491;6383
1490;6386
1487;6388
1485;6390
1482;6393
1481;6395
1479;6398
1478;6401
1477;6403
1477;6406
1478;6408
1477;6411
1479;6413
1486;6415
1496;6418
1502;6420
1502;6423
1498;6425
1494;6427
1490;6430
1488;6432
1489;6435
1492;6437
1490;6439
1488;6443
1487;6445
1487;6448
1487;6450
1485;6452
1482;6455
1481;6457
1481;6460
1481;6462
1482;6464
1481;6467
1480;6469
1480;6472
1486;6474
1491;6476
1492;6479
1490;6481
1488;6484
1482;6487
1479;6490
1480;6492
1480;6494
1483;6497
1482;6499
1478;6502
1475;6504
1473;6506
1473;6509
1474;6511
1477;6514
1479;6516
1485;6518
1487;6521
1486;6523
1484;6526
1480;6529
1478;6531
1481;6534
1482;6536
1482;6539
1483;6541
1484;6543
1483;6546
1482;6548
1479;6551
1477;6553
1478;6555
1480;6558
1483;6560
1485;6563
1487;6565
1486;6567
1485;6571
1483;6573
1484;6576
1482;6578
1480;6581
1481;6583
1485;6585
1487;6588
1486;6590
1485;6593
1484;6595
1483;6597
1482;6600
1480;6602
1481;6605
1483;6607
1483;6609
1482;6612
1480;6615
1479;6618
1478;6620
1478;6622
1478;6625
1477;6627
1477;6630
1477;6632
1477;6634
1477;6637
1477;6639
1479;6642
1487;6644
1502;6646
1507;6649
1506;6651
1502;6654
1494;6657
1488;6659
1483;6662
1481;6664
1479;6667
1479;6669
1481;6672
1484;6674
1484;6676
1483;6679
1481;6681
1487;6684
1496;6686
1501;6688
1502;6691
1498;6693
1495;6696
1492;6699
1489;6701
1487;6704
1489;6706
1489;6709
1489;6711
1487;6713
1485;6716
1483;6718
1481;6721
1480;6723
1480;6725
1480;6728
1480;6730
1480;6733
1480;6735
1481;6737
1486;6740
1499;6743
1507;6746
1509;6748
1506;6751
1502;6753
1499;6755
1497;6758
1495;6760
1493;6763
1490;6765
1488;6767
1486;6770
1486;6772
1489;6775
1489;6777
1488;6779
1487;6782
1485;6785
1485;6788
1484;6790
1484;6792
1484;6795
1484;6797
1484;6800
1484;6802
1484;6804
1486;6807
1494;6809
1502;6812
1506;6814
1509;6816
1512;6819
1512;6821
1508;6824
1503;6827
1502;6829
1500;6832
1497;6834
1497;6837
1502;6839
1504;6842
1503;6844
1500;6846
1496;6849
1490;6851
1488;6854
1489;6856
1489;6858
1488;6861
1487;6863
1485;6866
1483;6868
1481;6871
1482;6874
1482;6876
1483;6879
1484;6881
1485;6883
1483;6886
1482;6888
1481;6891
1481;6893
1481;6895
1484;6898
1486;6900
1489;6903
1496;6905
1498;6907
1498;6910
1496;6913
1493;6916
1489;6918
1487;6921
1485;6923
1483;6925
1482;6928
1484;6930
1486;6933
1486;6935
1485;6937
1486;6940
1492;6942
1502;6945
